U_TIME,LSL_TIME,HUMAN_TIME,MESSAGE,VECTOR_NUM,VECTOR_NAME,PERFORMER
1699632199479149700,143002.2752016,16:03:19:479150,H,1,Index of Time and Change que 2:10,
1699632199631364400,143002.4278275,16:03:19:631364,P300:1200,1,Index of Time and Change que 2:10,
1699632200642879900,143003.4388905,16:03:20:642880,P300:1200,1,Index of Time and Change que 2:10,
1699632201654093800,143004.4498285,16:03:21:654094,P300:1000,1,Index of Time and Change que 2:10,
1699632202663664200,143005.4598262,16:03:22:663664,P300:1200,1,Index of Time and Change que 2:10,
1699632203673792300,143006.4698302,16:03:23:673792,P300:1200,1,Index of Time and Change que 2:10,
1699632204684998100,143007.4811937,16:03:24:684998,P300:1200,1,Index of Time and Change que 2:10,
1699632205695594300,143008.491822,16:03:25:695594,P300:1000,1,Index of Time and Change que 2:10,
1699632206705309600,143009.5018273,16:03:26:705310,P300:1200,1,Index of Time and Change que 2:10,
1699632207716181600,143010.5118449,16:03:27:716182,P300:1200,1,Index of Time and Change que 2:10,
1699632208727251300,143011.5238287,16:03:28:727251,P300:1200,1,Index of Time and Change que 2:10,
1699632209491377600,143012.2870865,16:03:29:491378,H,1,Index of Time and Change que 2:10,
1699632209737983800,143012.5340022,16:03:29:737984,P300:1200,1,Index of Time and Change que 2:10,
1699632210749051800,143013.5450707,16:03:30:749052,P300:1200,1,Index of Time and Change que 2:10,
1699632211759937400,143014.5559816,16:03:31:759937,P300:1000,1,Index of Time and Change que 2:10,
1699632212769304500,143015.5658287,16:03:32:769305,P300:1200,1,Index of Time and Change que 2:10,
1699632213780888600,143016.5768254,16:03:33:780889,P300:1000,1,Index of Time and Change que 2:10,
1699632214790579100,143017.5868949,16:03:34:790579,P300:1200,1,Index of Time and Change que 2:10,
